Id,R,Nome,Squadra,Pv,Mv,Fm,Gf,Gs,Rp,Rc,R+,R-,Ass,Amm,Esp,Au,Season
4427,C,MALINOVSKYI,Genoa,1,5.5,5,0,0,0,0,0,0,0,1,0,0,2023-24
367,C,BONAVENTURA,Milan,32,6.02,6.81,8,0,0,0,0,0,3,3,0,0,2017-18
367,C,BONAVENTURA,Milan,8,6.12,7.25,3,0,0,0,0,0,0,0,0,0,2018-19
367,C,BONAVENTURA,Milan,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
367,C,BONAVENTURA,Fiorentina,32,6.03,6.3,3,0,0,0,0,0,2,5,0,0,2020-21
367,C,BONAVENTURA,Fiorentina,31,6.18,6.56,4,0,0,0,0,0,4,6,1,0,2021-22
367,C,BONAVENTURA,Fiorentina,28,6.25,6.71,5,0,0,0,0,0,1,4,1,0,2022-23
367,C,BONAVENTURA,Fiorentina,2,6.75,8.5,1,0,0,0,0,0,1,1,0,0,2023-24
530,C,"PELLEGRINI LO.",Roma,26,5.96,6.31,3,0,0,0,0,0,2,2,1,0,2017-18
530,C,"PELLEGRINI LO.",Roma,25,6.18,6.46,2,0,0,0,0,0,4,6,0,0,2018-19
530,C,"PELLEGRINI LO.",Roma,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
530,C,"PELLEGRINI LO.",Roma,33,6.3,6.94,6,0,0,1,1,0,5,10,0,0,2020-21
530,C,"PELLEGRINI LO.",Roma,27,6.28,7.13,7,0,0,3,2,1,3,6,1,0,2021-22
530,C,"PELLEGRINI LO.",Roma,32,5.97,6.33,4,0,0,3,2,1,5,5,0,0,2022-23
530,C,"PELLEGRINI LO.",Roma,1,6,5.5,0,0,0,0,0,0,0,1,0,0,2023-24
536,A,POLITANO,Sassuolo,36,6.14,6.9,10,0,0,2,0,2,4,1,0,0,2017-18
536,A,POLITANO,Inter,36,6.04,6.51,5,0,0,0,0,0,5,4,1,0,2018-19
536,A,POLITANO,Napoli,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
536,C,POLITANO,Napoli,36,6.22,7.01,9,0,0,0,0,0,3,3,0,0,2020-21
536,A,POLITANO,Napoli,31,6.13,6.5,3,0,0,0,0,0,4,3,0,0,2021-22
536,C,POLITANO,Napoli,23,6.22,6.54,3,0,0,3,2,1,2,1,0,0,2022-23
536,C,POLITANO,Napoli,2,6.75,8.25,1,0,0,0,0,0,0,0,0,0,2023-24
4479,C,ELMAS,Napoli,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
4479,C,ELMAS,Napoli,21,5.88,6.17,2,0,0,0,0,0,1,2,0,0,2020-21
4479,C,ELMAS,Napoli,32,6.11,6.48,3,0,0,0,0,0,4,3,0,0,2021-22
4479,C,ELMAS,Napoli,34,6.15,6.69,6,0,0,1,1,0,3,5,0,0,2022-23
4479,C,ELMAS,Napoli,1,6,6,0,0,0,0,0,0,0,0,0,0,2023-24
5800,C,"GUDMUNDSSON A.",Genoa,11,5.68,5.82,1,0,0,0,0,0,0,3,0,0,2021-22
5800,C,"GUDMUNDSSON A.",Genoa,2,6.75,6.75,0,0,0,0,0,0,0,0,0,0,2023-24
5823,C,BALDANZI,Empoli,1,6,6,0,0,0,0,0,0,0,0,0,0,2021-22
5823,C,BALDANZI,Empoli,26,6.15,6.58,4,0,0,0,0,0,0,2,0,0,2022-23
5823,C,BALDANZI,Empoli,2,6,5.75,0,0,0,0,0,0,0,1,0,0,2023-24
5850,C,LOVRIC,Udinese,36,6.18,6.71,5,0,0,0,0,0,6,4,0,0,2022-23
5850,C,LOVRIC,Udinese,2,6,5.75,0,0,0,0,0,0,0,1,0,0,2023-24
5949,C,LINDSTROM,Napoli,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
236,C,LAZOVIC,Genoa,19,5.97,5.97,0,0,0,0,0,0,1,2,0,0,2017-18
236,C,LAZOVIC,Genoa,33,5.95,6.32,3,0,0,0,0,0,4,2,0,0,2018-19
236,C,LAZOVIC,Verona,31,6.15,6.58,3,0,0,0,0,0,6,3,0,0,2020-21
236,C,LAZOVIC,Verona,34,6.22,6.49,1,0,0,0,0,0,7,2,0,0,2021-22
236,C,LAZOVIC,Verona,30,6.25,6.82,4,0,0,0,0,0,5,0,0,0,2022-23
236,C,LAZOVIC,Verona,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
2741,C,PESSINA,Atalanta,5,6.1,6.3,0,0,0,0,0,0,1,0,0,0,2018-19
2741,C,PESSINA,Atalanta,26,6.23,6.46,2,0,0,0,0,0,1,2,0,0,2020-21
2741,C,PESSINA,Atalanta,24,5.9,6.06,1,0,0,0,0,0,1,0,0,0,2021-22
2741,C,PESSINA,Monza,35,6.14,6.57,5,0,0,3,3,0,3,6,0,0,2022-23
2741,C,PESSINA,Monza,2,5.75,5.75,0,0,0,0,0,0,0,0,0,0,2023-24
4199,C,LOFTUS-CHEEK,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
4199,C,LOFTUS-CHEEK,Milan,2,6.5,7,0,0,0,0,0,0,1,0,0,0,2023-24
4220,C,"ZAMBO ANGUISSA",Napoli,23,6.28,6.22,0,0,0,0,0,0,1,5,0,0,2021-22
4220,C,"ZAMBO ANGUISSA",Napoli,36,6.25,6.6,3,0,0,0,0,0,5,3,0,0,2022-23
4220,C,"ZAMBO ANGUISSA",Napoli,2,6.25,6.25,0,0,0,0,0,0,0,0,0,0,2023-24
4711,C,KOSTIC,"Eintracht Francoforte",0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
4711,C,KOSTIC,Juventus,36,6.11,6.6,3,0,0,0,0,0,10,3,0,0,2022-23
4711,C,KOSTIC,Juventus,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
5880,C,CIURRIA,Monza,35,6.19,6.81,6,0,0,0,0,0,6,4,0,0,2022-23
5880,C,CIURRIA,Monza,2,6,6.5,0,0,0,0,0,0,1,0,0,0,2023-24
5948,C,KAMADA,Lazio,2,5.5,5.5,0,0,0,0,0,0,0,0,0,0,2023-24
2077,C,PASALIC,Atalanta,31,5.89,6.45,5,0,0,0,0,0,3,1,0,0,2018-19
2077,C,PASALIC,Atalanta,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
2077,C,PASALIC,Atalanta,20,6.08,7,6,0,0,0,0,0,1,2,0,0,2020-21
2077,C,PASALIC,Atalanta,33,6.24,7.56,13,0,0,0,0,0,6,3,0,0,2021-22
2077,C,PASALIC,Atalanta,32,5.95,6.41,5,0,0,0,0,0,1,3,0,0,2022-23
2077,C,PASALIC,Atalanta,1,5.5,5.5,0,0,0,0,0,0,0,0,0,0,2023-24
2529,C,MKHITARYAN,Roma,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
2529,C,MKHITARYAN,Roma,34,6.32,7.74,12,0,0,1,1,0,10,2,0,0,2020-21
2529,C,MKHITARYAN,Roma,31,6.21,6.82,5,0,0,0,0,0,6,2,1,0,2021-22
2529,C,MKHITARYAN,Inter,31,6.1,6.39,3,0,0,0,0,0,2,4,0,0,2022-23
2529,C,MKHITARYAN,Inter,2,6.25,6,0,0,0,0,0,0,0,1,0,0,2023-24
2543,C,"RENATO SANCHES",Lilla,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
2543,C,"RENATO SANCHES",Roma,1,6,6,0,0,0,0,0,0,0,0,0,0,2023-24
4186,C,GUENDOUZI,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
4186,C,GUENDOUZI,Lazio,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
4287,C,LOBOTKA,Napoli,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
4287,C,LOBOTKA,Napoli,5,6,5.8,0,0,0,0,0,0,0,2,0,0,2020-21
4287,C,LOBOTKA,Napoli,21,6.29,6.38,1,0,0,0,0,0,0,2,0,0,2021-22
4287,C,LOBOTKA,Napoli,38,6.26,6.34,1,0,0,0,0,0,1,2,0,0,2022-23
4287,C,LOBOTKA,Napoli,2,6,5.75,0,0,0,0,0,0,0,1,0,0,2023-24
4465,C,FAGIOLI,Juventus,1,6,6,0,0,0,0,0,0,0,0,0,0,2020-21
4465,C,FAGIOLI,Juventus,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-22
4465,C,FAGIOLI,Juventus,23,6.13,6.59,3,0,0,0,0,0,3,3,0,0,2022-23
4465,C,FAGIOLI,Juventus,2,5.5,5.5,0,0,0,0,0,0,0,0,0,0,2023-24
5451,C,BAJRAMI,Empoli,34,6.25,6.88,3,0,0,3,3,0,5,3,0,0,2021-22
5451,C,BAJRAMI,Sassuolo,36,5.83,6.01,2,0,0,0,0,0,1,1,0,0,2022-23
5451,C,BAJRAMI,Sassuolo,2,5.75,5.75,0,0,0,0,0,0,0,0,0,0,2023-24
5453,C,"RICCI S.",Torino,30,5.88,5.95,1,0,0,0,0,0,1,2,1,0,2021-22
5453,C,"RICCI S.",Torino,28,6.16,6.3,2,0,0,0,0,0,1,6,0,0,2022-23
5453,C,"RICCI S.",Torino,2,5.75,5.75,0,0,0,0,0,0,0,0,0,0,2023-24
6224,C,REIJNDERS,Milan,2,6.5,7,0,0,0,0,0,0,1,0,0,0,2023-24
303,C,POGBA,"Manchester United",0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
303,C,POGBA,Juventus,5,6,6,0,0,0,0,0,0,0,0,0,0,2022-23
303,C,POGBA,Juventus,1,6,6,0,0,0,0,0,0,0,0,0,0,2023-24
4658,C,IKONE',Lilla,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
4658,C,IKONE',Fiorentina,15,5.87,6.1,1,0,0,0,0,0,1,1,0,0,2021-22
4658,C,IKONE',Fiorentina,30,6.03,6.43,4,0,0,0,0,0,2,4,0,0,2022-23
4658,C,IKONE',Fiorentina,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
4869,C,DOMINGUEZ,Bologna,26,5.9,5.87,1,0,0,0,0,0,0,8,0,0,2020-21
4869,C,DOMINGUEZ,Bologna,27,6.06,6.02,0,0,0,0,0,0,3,8,0,0,2021-22
4869,C,DOMINGUEZ,Bologna,31,6.26,6.45,3,0,0,0,0,0,2,10,0,0,2022-23
4869,C,DOMINGUEZ,Bologna,2,5.75,5.75,0,0,0,0,0,0,0,0,0,0,2023-24
2060,D,MILIC,Napoli,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-18
5007,C,ILIC,Verona,28,5.93,6.11,2,0,0,0,0,0,0,2,0,0,2020-21
5007,C,ILIC,Verona,32,6.06,6.08,1,0,0,0,0,0,3,5,1,1,2021-22
5007,C,ILIC,Torino,25,6.06,6.34,2,0,0,0,0,0,3,4,0,0,2022-23
5007,C,ILIC,Torino,2,5.75,5.5,0,0,0,0,0,0,0,1,0,0,2023-24
5564,C,NDOYE,Bologna,2,6.25,6.25,0,0,0,0,0,0,0,0,0,0,2023-24
5878,C,COLPANI,Monza,24,6.1,6.62,4,0,0,0,0,0,1,1,0,0,2022-23
5878,C,COLPANI,Monza,2,7.25,10.25,2,0,0,0,0,0,0,0,0,0,2023-24
22,C,"DE ROON",Atalanta,33,5.92,6.02,2,0,0,2,1,1,2,8,1,0,2017-18
22,C,"DE ROON",Atalanta,34,6.01,6.1,1,0,0,1,1,0,1,8,0,0,2018-19
22,C,"DE ROON",Atalanta,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
22,C,"DE ROON",Atalanta,35,6.07,6.06,1,0,0,0,0,0,1,7,1,0,2020-21
22,C,"DE ROON",Atalanta,30,5.95,6.13,3,0,0,0,0,0,0,5,1,0,2021-22
22,C,"DE ROON",Atalanta,34,6.1,6.26,3,0,0,0,0,0,0,7,0,0,2022-23
22,C,"DE ROON",Atalanta,2,5.75,5.5,0,0,0,0,0,0,0,1,0,0,2023-24
150,C,SAPONARA,Fiorentina,16,6.03,6.19,0,0,0,0,0,0,4,3,0,0,2017-18
150,C,SAPONARA,Sampdoria,21,6.12,6.52,2,0,0,0,0,0,4,3,0,0,2018-19
150,C,SAPONARA,Spezia,8,6.19,6.81,2,0,0,0,0,0,0,0,1,0,2020-21
150,C,SAPONARA,Fiorentina,24,6.31,6.79,3,0,0,0,0,0,3,1,0,0,2021-22
150,C,SAPONARA,Fiorentina,24,6.06,6.6,4,0,0,0,0,0,3,4,0,0,2022-23
150,C,SAPONARA,Verona,1,6,6,0,0,0,0,0,0,0,0,0,0,2023-24
827,C,LOCATELLI,Milan,15,5.93,5.8,0,0,0,0,0,0,0,4,0,0,2017-18
827,C,LOCATELLI,Sassuolo,26,5.94,6.21,2,0,0,0,0,0,4,7,0,0,2018-19
827,C,LOCATELLI,Sassuolo,34,6.28,6.53,2,0,0,2,2,0,1,9,0,0,2020-21
827,C,LOCATELLI,Juventus,29,6.16,6.47,3,0,0,0,0,0,3,6,0,0,2021-22
827,C,LOCATELLI,Juventus,31,6.15,6.08,0,0,0,0,0,0,2,8,0,0,2022-23
827,C,LOCATELLI,Juventus,2,5.75,5.5,0,0,0,0,0,0,0,1,0,0,2023-24
2172,C,BARAK,Udinese,34,6.03,6.69,7,0,0,0,0,0,4,5,0,0,2017-18
2172,C,BARAK,Udinese,5,5.4,5.4,0,0,0,0,0,0,0,0,0,0,2018-19
2172,C,BARAK,Verona,34,6.09,6.69,7,0,0,0,0,0,3,5,1,0,2020-21
2172,C,BARAK,Verona,29,6.31,7.48,7,0,0,4,4,0,3,4,0,0,2021-22
2172,C,BARAK,Fiorentina,28,5.82,5.96,2,0,0,0,0,0,0,4,0,0,2022-23
2172,C,BARAK,Fiorentina,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
5063,C,RADONJIC,Torino,26,6.19,6.54,2,0,0,0,0,0,3,1,0,0,2022-23
5063,C,RADONJIC,Torino,2,5.75,5.75,0,0,0,0,0,0,0,0,0,0,2023-24
5792,C,"EDERSON D.S.",Salernitana,15,6.17,6.47,2,0,0,0,0,0,1,5,0,0,2021-22
5792,C,"EDERSON D.S.",Atalanta,34,5.94,6,1,0,0,0,0,0,1,4,0,0,2022-23
5792,C,"EDERSON D.S.",Atalanta,2,6.5,7,0,0,0,0,0,0,1,0,0,0,2023-24
779,C,CRISTANTE,Atalanta,36,6.1,6.81,9,0,0,1,0,1,3,3,0,0,2017-18
779,C,CRISTANTE,Roma,35,5.87,6.13,4,0,0,0,0,0,2,10,0,0,2018-19
779,C,CRISTANTE,Roma,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
779,C,CRISTANTE,Roma,31,5.82,5.77,1,0,0,0,0,0,1,8,0,1,2020-21
779,C,CRISTANTE,Roma,34,5.97,5.96,2,0,0,0,0,0,0,9,0,1,2021-22
779,C,CRISTANTE,Roma,36,5.99,5.89,1,0,0,1,0,1,1,7,1,0,2022-23
779,C,CRISTANTE,Roma,2,6.25,6.25,0,0,0,0,0,0,0,0,0,0,2023-24
1933,C,MANDRAGORA,Crotone,36,5.89,5.94,2,0,0,0,0,0,0,8,0,0,2017-18
1933,C,MANDRAGORA,Udinese,34,5.75,5.9,3,0,0,0,0,0,1,8,1,0,2018-19
1933,C,MANDRAGORA,Torino,26,5.87,6.15,3,0,0,0,0,0,1,3,1,0,2020-21
1933,C,MANDRAGORA,Torino,18,6.14,6.06,0,0,0,0,0,0,2,5,1,0,2021-22
1933,C,MANDRAGORA,Fiorentina,28,6.04,6.25,2,0,0,0,0,0,4,8,0,0,2022-23
1933,C,MANDRAGORA,Fiorentina,2,6.25,7.75,1,0,0,0,0,0,0,0,0,0,2023-24
4662,A,WEAH,Lilla,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
4662,C,WEAH,Juventus,2,6,6,0,0,0,0,0,0,0,0,0,0,2023-24
5870,C,HJULMAND,Lecce,35,6.1,6.03,0,0,0,0,0,0,3,9,1,0,2022-23
5870,C,HJULMAND,Lecce,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
2528,C,MATIC,"Manchester United",0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
2528,C,MATIC,Roma,34,6.16,6.32,2,0,0,0,0,0,2,5,0,0,2022-23
2528,C,MATIC,Roma,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
2818,C,BENNACER,Empoli,35,5.9,5.86,0,0,0,0,0,0,2,7,0,0,2018-19
2818,C,BENNACER,Milan,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
2818,C,BENNACER,Milan,21,5.74,5.69,0,0,0,0,0,0,1,4,0,0,2020-21
2818,C,BENNACER,Milan,28,6.27,6.41,2,0,0,0,0,0,1,7,0,0,2021-22
2818,C,BENNACER,Milan,28,6.23,6.46,2,0,0,0,0,0,3,5,0,0,2022-23
2818,C,BENNACER,Milan,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
4342,C,DUDA,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
4342,C,DUDA,Verona,14,5.82,5.68,0,0,0,0,0,0,0,4,0,0,2022-23
4342,C,DUDA,Verona,2,7,9.25,1,0,0,0,0,0,2,1,0,0,2023-24
4377,C,CASTROVILLI,Fiorentina,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
4377,C,CASTROVILLI,Fiorentina,32,5.98,6.39,5,0,0,0,0,0,3,8,1,0,2020-21
4377,C,CASTROVILLI,Fiorentina,23,6.02,6.11,1,0,0,0,0,0,1,4,0,0,2021-22
4377,C,CASTROVILLI,Fiorentina,12,6.08,6.54,2,0,0,0,0,0,1,3,0,0,2022-23
4377,C,CASTROVILLI,Fiorentina,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
4404,C,THORSBY,Sampdoria,33,6.03,6.18,3,0,0,0,0,0,1,10,0,0,2020-21
4404,C,THORSBY,Sampdoria,35,5.86,6,3,0,0,0,0,0,1,10,0,0,2021-22
4404,C,THORSBY,Genoa,2,5.25,5.25,0,0,0,0,0,0,0,0,0,0,2023-24
5001,C,MIRANCHUK,Atalanta,16,6.22,7.03,4,0,0,0,0,0,1,0,0,0,2020-21
5001,C,MIRANCHUK,Atalanta,18,5.89,6.44,2,0,0,0,0,0,4,0,0,0,2021-22
5001,C,MIRANCHUK,Torino,28,6.23,6.84,4,0,0,0,0,0,5,0,0,0,2022-23
5001,C,MIRANCHUK,Atalanta,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
5295,C,MUSAH,Milan,1,6,6,0,0,0,0,0,0,0,0,0,0,2023-24
5511,C,"MATHEUS HENRIQUE",Sassuolo,20,5.88,5.8,0,0,0,0,0,0,0,3,0,0,2021-22
5511,C,"MATHEUS HENRIQUE",Sassuolo,30,5.9,6.27,4,0,0,0,0,0,1,4,0,0,2022-23
5511,C,"MATHEUS HENRIQUE",Sassuolo,2,5.75,5.75,0,0,0,0,0,0,0,0,0,0,2023-24
6216,C,MBOULA,Verona,1,5.5,5.5,0,0,0,0,0,0,0,0,0,0,2023-24
376,C,VERDI,Bologna,33,6.3,7.45,8,0,0,2,2,0,9,2,0,0,2017-18
376,C,VERDI,Napoli,18,5.86,6.53,2,0,0,1,1,0,3,0,0,0,2018-19
376,C,VERDI,Torino,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
376,C,VERDI,Torino,32,5.75,5.91,1,0,0,0,0,0,5,6,0,0,2020-21
376,C,VERDI,Salernitana,17,6.24,7.21,5,0,0,1,1,0,0,3,0,0,2021-22
376,C,VERDI,Verona,22,6.07,6.7,5,0,0,1,1,0,0,3,0,0,2022-23
376,C,VERDI,Torino,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
2839,A,SOTTIL,Fiorentina,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-19
2839,A,SOTTIL,Fiorentina,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
2839,C,SOTTIL,Cagliari,19,6.03,6.32,2,0,0,0,0,0,1,3,0,0,2020-21
2839,C,SOTTIL,Fiorentina,22,6,6.41,3,0,0,0,0,0,2,2,1,0,2021-22
2839,C,SOTTIL,Fiorentina,16,5.97,6.06,0,0,0,0,0,0,2,1,0,0,2022-23
2839,C,SOTTIL,Fiorentina,2,5.75,5.75,0,0,0,0,0,0,0,0,0,0,2023-24
4285,C,"ARTHUR MELO",Fiorentina,2,6.5,7,0,0,0,0,0,0,1,0,0,0,2023-24
4393,C,SCHOUTEN,Bologna,34,5.91,5.88,1,0,0,0,0,0,1,8,1,0,2020-21
4393,C,SCHOUTEN,Bologna,17,5.97,6.09,1,0,0,0,0,0,1,2,1,0,2021-22
4393,C,SCHOUTEN,Bologna,31,5.97,5.92,0,0,0,0,0,0,2,3,0,1,2022-23
4393,C,SCHOUTEN,Bologna,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
4514,C,NANDEZ,Cagliari,32,6.09,6.23,2,0,0,0,0,0,3,7,1,0,2020-21
4514,C,NANDEZ,Cagliari,20,6.02,6.02,0,0,0,0,0,0,2,4,0,0,2021-22
4514,C,NANDEZ,Cagliari,2,6.25,6.25,0,0,0,0,0,0,0,0,0,0,2023-24
4965,C,MARIN,Cagliari,37,5.99,6.28,3,0,0,0,0,0,5,6,0,0,2020-21
4965,C,MARIN,Cagliari,36,5.9,5.96,0,0,0,0,0,0,5,4,1,0,2021-22
4965,C,MARIN,Empoli,32,5.98,6.2,2,0,0,0,0,0,4,7,0,0,2022-23
4965,C,MARIN,Empoli,2,6,6,0,0,0,0,0,0,0,0,0,0,2023-24
4970,A,MESSIAS,Crotone,36,6.24,6.99,9,0,0,0,0,0,3,6,0,0,2020-21
4970,C,MESSIAS,Milan,26,6,6.62,5,0,0,0,0,0,2,2,0,0,2021-22
4970,C,MESSIAS,Milan,25,6,6.62,5,0,0,0,0,0,2,3,0,0,2022-23
4970,C,MESSIAS,Genoa,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
4973,C,MCKENNIE,Juventus,33,6.17,6.61,5,0,0,0,0,0,2,5,0,0,2020-21
4973,C,MCKENNIE,Juventus,19,6.18,6.63,3,0,0,0,0,0,0,1,0,0,2021-22
4973,C,MCKENNIE,Juventus,15,5.7,5.97,1,0,0,0,0,0,1,0,0,0,2022-23
4973,C,MCKENNIE,Juventus,1,6,6,0,0,0,0,0,0,0,0,0,0,2023-24
5093,C,REINIER,Frosinone,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
5422,C,ZALEWSKI,Roma,1,6,7,0,0,0,0,0,0,1,0,0,0,2020-21
5422,C,ZALEWSKI,Roma,13,5.85,5.81,0,0,0,0,0,0,0,1,0,0,2021-22
5422,C,ZALEWSKI,Roma,32,5.98,6.16,2,0,0,0,0,0,1,3,0,0,2022-23
5422,C,ZALEWSKI,Roma,2,5.75,5.75,0,0,0,0,0,0,0,0,0,0,2023-24
5504,C,"COULIBALY L.",Salernitana,31,5.79,5.74,0,0,0,0,0,0,0,3,0,0,2021-22
5504,C,"COULIBALY L.",Salernitana,35,6.06,6.23,3,0,0,0,0,0,3,12,0,0,2022-23
5504,C,"COULIBALY L.",Salernitana,2,6,6,0,0,0,0,0,0,0,0,0,0,2023-24
5688,C,HARROUI,Sassuolo,10,5.8,5.7,0,0,0,0,0,0,0,2,0,0,2021-22
5688,C,HARROUI,Sassuolo,17,5.94,6.24,2,0,0,0,0,0,0,2,0,0,2022-23
5688,C,HARROUI,Frosinone,2,7,10,2,0,0,1,1,0,0,0,0,0,2023-24
5788,C,SABIRI,Sampdoria,13,6.15,6.88,3,0,0,0,0,0,2,3,0,0,2021-22
5788,C,SABIRI,Sampdoria,18,5.78,5.81,2,0,0,2,1,1,0,5,0,0,2022-23
5788,C,SABIRI,Fiorentina,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
5995,C,"DE KETELAERE",Milan,27,5.74,5.74,0,0,0,0,0,0,1,2,0,0,2022-23
5995,C,"DE KETELAERE",Atalanta,2,6.25,7.75,1,0,0,0,0,0,0,0,0,0,2023-24
333,C,CATALDI,Benevento,29,5.59,5.62,1,0,0,0,0,0,3,8,1,0,2017-18
333,C,CATALDI,Lazio,11,6.09,6.64,2,0,0,0,0,0,1,2,0,0,2018-19
333,C,CATALDI,Lazio,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
333,C,CATALDI,Lazio,13,5.73,5.58,0,0,0,0,0,0,0,4,0,0,2020-21
333,C,CATALDI,Lazio,30,6.03,6.08,1,0,0,0,0,0,2,7,0,0,2021-22
333,C,CATALDI,Lazio,28,5.98,5.93,0,0,0,0,0,0,1,5,0,0,2022-23
333,C,CATALDI,Lazio,2,6,5.75,0,0,0,0,0,0,0,1,0,0,2023-24
468,C,PAREDES,"Paris Saint-Germain",0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
468,C,PAREDES,Juventus,20,5.78,5.78,1,0,0,0,0,0,0,6,1,0,2022-23
468,C,PAREDES,Roma,2,5.75,6.25,0,0,0,0,0,0,1,0,0,0,2023-24
526,C,DUNCAN,Sassuolo,26,5.77,5.73,0,0,0,0,0,0,1,4,0,0,2017-18
526,C,DUNCAN,Sassuolo,24,6.1,6.6,4,0,0,0,0,0,4,6,1,0,2018-19
526,C,DUNCAN,Cagliari,15,5.77,5.8,0,0,0,0,0,0,1,2,0,0,2020-21
526,C,DUNCAN,Fiorentina,31,5.92,6.13,2,0,0,0,0,0,2,3,0,0,2021-22
526,C,DUNCAN,Fiorentina,21,5.88,5.95,1,0,0,0,0,0,0,3,0,0,2022-23
526,C,DUNCAN,Fiorentina,1,7,11,1,0,0,0,0,0,1,0,0,0,2023-24
788,C,FREULER,Atalanta,35,6.17,6.57,5,0,0,0,0,0,2,4,1,0,2017-18
788,C,FREULER,Atalanta,35,6.16,6.33,2,0,0,0,0,0,2,4,0,0,2018-19
788,C,FREULER,Atalanta,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
788,C,FREULER,Atalanta,33,6.3,6.52,2,0,0,0,0,0,3,5,0,0,2020-21
788,C,FREULER,Atalanta,29,5.93,5.83,1,0,0,0,0,0,1,10,0,1,2021-22
788,C,FREULER,Atalanta,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-23
788,C,FREULER,Bologna,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
801,C,GAGLIARDINI,Inter,28,5.75,5.61,0,0,0,0,0,0,0,8,0,0,2017-18
801,C,GAGLIARDINI,Inter,15,6.1,6.97,5,0,0,0,0,0,0,4,0,0,2018-19
801,C,GAGLIARDINI,Inter,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
801,C,GAGLIARDINI,Inter,22,6.05,6.5,3,0,0,0,0,0,2,2,0,0,2020-21
801,C,GAGLIARDINI,Inter,15,6.1,6.57,2,0,0,0,0,0,2,2,0,0,2021-22
801,C,GAGLIARDINI,Inter,13,5.62,5.46,0,0,0,0,0,0,0,3,1,0,2022-23
801,C,GAGLIARDINI,Monza,2,6.25,6.25,0,0,0,0,0,0,0,0,0,0,2023-24
1987,C,JANKTO,Udinese,36,5.99,6.39,4,0,0,0,0,0,5,5,0,0,2017-18
1987,C,JANKTO,Sampdoria,17,5.59,5.53,0,0,0,0,0,0,0,2,0,0,2018-19
1987,C,JANKTO,Sampdoria,33,5.91,6.47,6,0,0,0,0,0,3,6,0,0,2020-21
1987,C,JANKTO,Sampdoria,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-22
1987,C,JANKTO,Cagliari,2,6,6,0,0,0,0,0,0,0,0,0,0,2023-24
2117,C,KASTANOS,Juventus,1,5.5,5.5,0,0,0,0,0,0,0,0,0,0,2018-19
2117,C,KASTANOS,Salernitana,25,5.9,5.94,1,0,0,0,0,0,1,4,1,0,2021-22
2117,C,KASTANOS,Salernitana,22,6.02,6.2,2,0,0,0,0,0,0,4,0,0,2022-23
